student_id,first_name,last_name,email,gender,major,university
3958057,Suzette,Fontana,suzette.fontana@gmail.com,Male,web development,Charles Sturt University
35382047,Laurene,Karl,laurene.karl@gmail.com,Female,mathematics,La Trobe University
11762712,Jacenta,Durware,jacenta.durware@gmail.com,Female,mathematics,La Trobe University
46342448,Liana,Thema,liana.thema@gmail.com,Male,web development,University of Newcastle
39139238,Shaylyn,Maurine,shaylyn.maurine@gmail.com,Female,data science,University of Wollongong
39376839,Robinia,Blase,robinia.blase@gmail.com,Male,data science,Charles Sturt University
72270073,Cam,Prouty,cam.prouty@gmail.com,Male,business law,University of Sydney
16603603,Tracey,Gordon,tracey.gordon@gmail.com,Female,finance and economics,University of Technology Sydney
46598841,Gertrud,Hanshaw,gertrud.hanshaw@gmail.com,Male,astrophsics,Western Sydney University
67739951,Christian,Merriott,christian.merriott@gmail.com,Male,game design,University of Newcastle
46180355,Leia,Nisbet,leia.nisbet@gmail.com,Male,history,University of Sydney
84240694,Annaliese,Forrer,annaliese.forrer@gmail.com,Female,ecometrics,Western Sydney University
84968525,Renie,Lewes,renie.lewes@gmail.com,Male,computer networks and security,University of Technology Sydney
45761739,Henriette,Koehler,henriette.koehler@gmail.com,Female,philosophy,Australian National University
79145295,Amalie,Grobe,amalie.grobe@gmail.com,Male,marketing,Macquarie University
7082061,Sashenka,Vorster,sashenka.vorster@gmail.com,Female,marketing,Australian National University
62338480,Almeta,Carri,almeta.carri@gmail.com,Male,game design,Australian National University
81996706,Oralee,Louanna,oralee.louanna@gmail.com,Female,astrophsics,Macquarie University
42810979,Loree,Judye,loree.judye@gmail.com,Female,genetics and genomics,Western Sydney University
63071074,Ofilia,Raffo,ofilia.raffo@gmail.com,Male,genetics and genomics,University of Newcastle
20594864,Candi,Imelida,candi.imelida@gmail.com,Female,chemistry,Australian National University
11959427,Ronna,Fitzsimmons,ronna.fitzsimmons@gmail.com,Female,biochemistry,University of Wollongong
62487778,Michaelina,Seumas,michaelina.seumas@gmail.com,Female,computer science,University of Sydney
30251849,Charlena,Kevon,charlena.kevon@gmail.com,Male,computer science,Western Sydney University
66433902,Shaine,Zaslow,shaine.zaslow@gmail.com,Female,international studies,Charles Sturt University
82068877,Tani,Constancy,tani.constancy@gmail.com,Male,business law,	University of New England
50530221,Constance,Girardo,constance.girardo@gmail.com,Female,french studies,Australian National University
8317131,Valera,Wildermuth,valera.wildermuth@gmail.com,Female,behavioural studies,University of Technology Sydney
73101443,Lita,Israeli,lita.israeli@gmail.com,Male,physics,University of Wollongong
26070549,Lenna,Harriman,lenna.harriman@gmail.com,Male,finance and economics,Australian National University
22263009,Randa,Gavrila,randa.gavrila@gmail.com,Male,web development,University of Newcastle
73883676,Georgetta,Pernick,georgetta.pernick@gmail.com,Male,politics,Western Sydney University
27006271,Maurene,Sacken,maurene.sacken@gmail.com,Male,international studies,University of Wollongong
69779100,Daryl,Jillane,daryl.jillane@gmail.com,Male,business law,University of Wollongong
30036689,Rochette,Merna,rochette.merna@gmail.com,Male,german studies,Macquarie University
48387757,Jemie,Pond,jemie.pond@gmail.com,Male,gender studies,La Trobe University
90140455,Esmeralda,Chauncey,esmeralda.chauncey@gmail.com,Male,chemistry,La Trobe University
59959071,Kore,Linskey,kore.linskey@gmail.com,Female,film and screen studies,Australian National University
35393977,Deane,Dyche,deane.dyche@gmail.com,Male,computer networks and security,University of Newcastle
64708746,Hollie,Skurnik,hollie.skurnik@gmail.com,Male,physics,University of Sydney
58063008,Barbara,Kimmie,barbara.kimmie@gmail.com,Female,politics,Charles Sturt University
83899977,Darci,Valoniah,darci.valoniah@gmail.com,Male,business analytics and statistics,Macquarie University
95388719,Kelly,Wareing,kelly.wareing@gmail.com,Male,computer networks and security,Western Sydney University
17345036,Selma,Docilla,selma.docilla@gmail.com,Female,french studies,University of Wollongong
18865618,Mary,Ackerley,mary.ackerley@gmail.com,Female,genetics and genomics,University of Sydney
32983974,Gertrud,Bronk,gertrud.bronk@gmail.com,Male,mathematics,University of Technology Sydney
36850846,Shauna,Whiffen,shauna.whiffen@gmail.com,Female,marketing,Australian National University
98000694,Larine,Elvyn,larine.elvyn@gmail.com,Male,astrophsics,Western Sydney University
65438504,Molli,Westphal,molli.westphal@gmail.com,Female,business information systems,University of Newcastle
70049326,Correy,Ackerley,correy.ackerley@gmail.com,Male,gender studies,Western Sydney University
86757711,Florencia,Dichy,florencia.dichy@gmail.com,Male,german studies,La Trobe University
66512075,Melina,Himelman,melina.himelman@gmail.com,Female,finance and economics,University of Technology Sydney
37188305,Henriette,Tyson,henriette.tyson@gmail.com,Female,economics,University of Wollongong
34364589,Taffy,Rheingold,taffy.rheingold@gmail.com,Male,finance and economics,	University of New England
97886870,Sidoney,Thunell,sidoney.thunell@gmail.com,Female,finance and economics,La Trobe University
79131891,Aeriela,Meter,aeriela.meter@gmail.com,Male,ecometrics,University of Sydney
66990332,Jan,Turne,jan.turne@gmail.com,Female,politics,	University of New England
38905684,Carol-Jean,Valoniah,carol-jean.valoniah@gmail.com,Female,business information systems,University of Sydney
37750739,Elise,Fitzsimmons,elise.fitzsimmons@gmail.com,Male,economics,Western Sydney University
74309428,Myriam,Tremayne,myriam.tremayne@gmail.com,Female,bioethics,Western Sydney University
95706279,Tabbatha,Ventre,tabbatha.ventre@gmail.com,Female,computer science,Macquarie University
80673690,Ericka,Harl,ericka.harl@gmail.com,Female,accounting,University of Newcastle
11170600,Melina,Camden,melina.camden@gmail.com,Male,software development,La Trobe University
2372381,Penelopa,Oscar,penelopa.oscar@gmail.com,Female,music,University of Technology Sydney
26131299,Ilse,Blase,ilse.blase@gmail.com,Female,marketing,	University of New England
7463374,Chastity,Burch,chastity.burch@gmail.com,Female,genetics and genomics,University of Wollongong
74426588,Mignon,Karna,mignon.karna@gmail.com,Female,chemistry,University of Technology Sydney
30575913,Nyssa,Koehler,nyssa.koehler@gmail.com,Female,marketing,University of Technology Sydney
4821020,Ermengarde,Tristram,ermengarde.tristram@gmail.com,Female,accounting,Western Sydney University
83118103,Maud,Ralfston,maud.ralfston@gmail.com,Male,genetics and genomics,	University of New England
41121944,Nannie,Alarise,nannie.alarise@gmail.com,Male,politics,	University of New England
91851655,Paule,Aida,paule.aida@gmail.com,Female,computer networks and security,Australian National University
28694031,Cristabel,Jotham,cristabel.jotham@gmail.com,Male,film and screen studies,University of Technology Sydney
70851526,Dianemarie,Vastah,dianemarie.vastah@gmail.com,Male,french studies,Australian National University
69270627,Patricia,Amadas,patricia.amadas@gmail.com,Female,gender studies,Western Sydney University
72885860,Ayn,Sinegold,ayn.sinegold@gmail.com,Male,game design,Australian National University
78646588,Belva,Kare,belva.kare@gmail.com,Male,mathematics,La Trobe University
4695029,Kathy,Liva,kathy.liva@gmail.com,Female,french studies,Macquarie University
10388606,Susette,Borrell,susette.borrell@gmail.com,Female,data science,University of Technology Sydney
25942264,Mallory,Lamoree,mallory.lamoree@gmail.com,Male,software development,Western Sydney University
83431252,Flo,Henebry,flo.henebry@gmail.com,Male,computer science,University of Newcastle
17703883,Demetris,Baudin,demetris.baudin@gmail.com,Male,business information systems,Macquarie University
1082487,Anallese,Clarissa,anallese.clarissa@gmail.com,Male,genetics and genomics,University of Newcastle
15826946,Sidoney,Lauraine,sidoney.lauraine@gmail.com,Female,film and screen studies,Charles Sturt University
69328934,Sherrie,Bevin,sherrie.bevin@gmail.com,Female,business law,University of Technology Sydney
61815730,Elsie,Moina,elsie.moina@gmail.com,Male,physics,	University of New England
20866971,Lacie,Gillan,lacie.gillan@gmail.com,Female,marketing,University of Technology Sydney
73383864,Hermione,Si,hermione.si@gmail.com,Female,french studies,	University of New England
1183017,Patricia,Maples,patricia.maples@gmail.com,Male,web development,La Trobe University
59393923,Frieda,Radu,frieda.radu@gmail.com,Female,ecometrics,University of Newcastle
48875424,Veda,Zola,veda.zola@gmail.com,Female,physics,University of Technology Sydney
48719175,Nerta,Gualtiero,nerta.gualtiero@gmail.com,Female,web development,Charles Sturt University
19870374,Dagmar,Kannry,dagmar.kannry@gmail.com,Male,finance,University of Sydney
48225833,Mamie,Dielu,mamie.dielu@gmail.com,Female,web development,Western Sydney University
65822017,Suzette,Susannah,suzette.susannah@gmail.com,Female,ecometrics,Charles Sturt University
93540307,Merci,Clie,merci.clie@gmail.com,Female,computer science,	University of New England
37923112,Micheline,Love,micheline.love@gmail.com,Male,finance,University of Wollongong
89272632,Natka,Glovsky,natka.glovsky@gmail.com,Male,accounting,University of Wollongong
92891591,Angela,Ade,angela.ade@gmail.com,Female,finance,University of Newcastle
46104224,Constance,Ellerey,constance.ellerey@gmail.com,Female,mathematics,La Trobe University
74989136,Celestyna,Fulmer,celestyna.fulmer@gmail.com,Female,international studies,Australian National University
1868984,Peri,Mathilde,peri.mathilde@gmail.com,Female,finance,University of Wollongong
85679149,Anica,Eben,anica.eben@gmail.com,Male,bioethics,La Trobe University
71025876,Chrystel,Rosette,chrystel.rosette@gmail.com,Male,accounting,University of Technology Sydney
80618656,Candy,Concha,candy.concha@gmail.com,Female,french studies,	University of New England
46995898,Yetty,Bevin,yetty.bevin@gmail.com,Male,music,University of Sydney
71360070,Nariko,Joeann,nariko.joeann@gmail.com,Female,bioethics,University of Technology Sydney
3800934,Rosabelle,Raseda,rosabelle.raseda@gmail.com,Female,philosophy,University of Sydney
50056159,Moyna,Rooney,moyna.rooney@gmail.com,Female,computer science,University of Technology Sydney
1966501,Celisse,Paton,celisse.paton@gmail.com,Male,music,	University of New England
96411210,Bill,Selway,bill.selway@gmail.com,Male,game design,University of Sydney
60854873,Gale,Ammann,gale.ammann@gmail.com,Male,computer science,Western Sydney University
81996335,Carol-Jean,Pattin,carol-jean.pattin@gmail.com,Male,finance and economics,University of Sydney
57199016,Etta,Turne,etta.turne@gmail.com,Male,german studies,La Trobe University
7377576,Fawne,Hathaway,fawne.hathaway@gmail.com,Female,web development,Australian National University
96711693,Meghann,Albertine,meghann.albertine@gmail.com,Male,computer science,University of Technology Sydney
13191373,Fred,Boehike,fred.boehike@gmail.com,Female,french studies,University of Sydney
26708431,Lelah,Thomasina,lelah.thomasina@gmail.com,Female,computer networks and security,La Trobe University
96351162,Layla,Ade,layla.ade@gmail.com,Male,software development,University of Wollongong
81496102,Meriel,Anton,meriel.anton@gmail.com,Female,computer science,University of Newcastle
95858046,Gisela,Cutlerr,gisela.cutlerr@gmail.com,Male,finance and economics,La Trobe University
42035046,Ariela,Wiener,ariela.wiener@gmail.com,Female,business law,Macquarie University
10083003,Sadie,Weide,sadie.weide@gmail.com,Male,mathematics,Macquarie University
59326508,Esmeralda,Maples,esmeralda.maples@gmail.com,Male,astrophsics,	University of New England
11490358,Averyl,Sawtelle,averyl.sawtelle@gmail.com,Female,film and screen studies,	University of New England
80834622,Chastity,Khorma,chastity.khorma@gmail.com,Male,finance and economics,La Trobe University
6853403,Eadie,Mitzi,eadie.mitzi@gmail.com,Female,behavioural studies,University of Technology Sydney
40409951,Codie,Chauncey,codie.chauncey@gmail.com,Female,accounting,University of Sydney
13917846,Stephanie,Oriana,stephanie.oriana@gmail.com,Female,bioethics,University of Newcastle
44762667,Emmey,Joeann,emmey.joeann@gmail.com,Female,web development,University of Sydney
85880793,Harrietta,Tengdin,harrietta.tengdin@gmail.com,Male,film and screen studies,Australian National University
16174335,Merry,Dawkins,merry.dawkins@gmail.com,Male,game design,Western Sydney University
98689144,Sean,Liebermann,sean.liebermann@gmail.com,Female,physics,University of Newcastle
4278832,Alleen,Maisey,alleen.maisey@gmail.com,Female,finance,Australian National University
8997510,Edee,Peti,edee.peti@gmail.com,Female,business information systems,University of Technology Sydney
78711314,Lorie,Gaspard,lorie.gaspard@gmail.com,Male,genetics and genomics,Australian National University
55520107,Norine,Gaal,norine.gaal@gmail.com,Female,ecometrics,	University of New England
87921905,Marleah,Adlare,marleah.adlare@gmail.com,Male,international studies,University of Sydney
83891595,Letizia,Codding,letizia.codding@gmail.com,Female,genetics and genomics,University of Newcastle
22804822,Cathie,Gordon,cathie.gordon@gmail.com,Male,history,University of Technology Sydney
34955020,Frank,Brunell,frank.brunell@gmail.com,Female,astrophsics,University of Sydney
91907096,Cyndie,Carlson,cyndie.carlson@gmail.com,Male,ecometrics,Australian National University
13437521,Ruthe,Lorain,ruthe.lorain@gmail.com,Male,marketing,	University of New England
99790394,Yetty,Ventre,yetty.ventre@gmail.com,Female,computer networks and security,University of Newcastle
11625007,Mellicent,Faro,mellicent.faro@gmail.com,Male,politics,Macquarie University
13791459,Joleen,Horan,joleen.horan@gmail.com,Female,biochemistry,University of Sydney
79751758,Kalina,Yam,kalina.yam@gmail.com,Female,ecometrics,University of Technology Sydney
7490362,Sara-Ann,Ingra,sara-ann.ingra@gmail.com,Female,physics,University of Sydney
4982368,Elbertina,Xerxes,elbertina.xerxes@gmail.com,Female,business analytics and statistics,Western Sydney University
47489028,Tierney,Loring,tierney.loring@gmail.com,Male,french studies,Macquarie University
21421828,Agathe,Afton,agathe.afton@gmail.com,Female,data science,Charles Sturt University
25846108,Dorthy,Melony,dorthy.melony@gmail.com,Male,business analytics and statistics,Western Sydney University
63902131,Valera,Jena,valera.jena@gmail.com,Male,behavioural studies,University of Wollongong
81515484,Lynde,Hessler,lynde.hessler@gmail.com,Female,computer science,Australian National University
78444272,Clo,Mintz,clo.mintz@gmail.com,Male,computer networks and security,University of Newcastle
83871784,Bertine,Maroney,bertine.maroney@gmail.com,Female,business law,	University of New England
94679316,Viviene,Martsen,viviene.martsen@gmail.com,Female,gender studies,University of Newcastle
78798760,Kamilah,Weide,kamilah.weide@gmail.com,Male,business law,Charles Sturt University
18310338,Veda,Center,veda.center@gmail.com,Male,international studies,University of Sydney
26495109,Chastity,Rillings,chastity.rillings@gmail.com,Male,chemistry,Macquarie University
68849652,Dagmar,Vharat,dagmar.vharat@gmail.com,Female,software development,Macquarie University
37328807,Joelly,Bryna,joelly.bryna@gmail.com,Male,business analytics and statistics,Macquarie University
37320427,Vanessa,Shirberg,vanessa.shirberg@gmail.com,Male,business law,University of Technology Sydney
43142793,Queenie,Linehan,queenie.linehan@gmail.com,Male,business information systems,Macquarie University
75797869,Alie,Seessel,alie.seessel@gmail.com,Female,ecometrics,Macquarie University
74104468,Sibella,Vary,sibella.vary@gmail.com,Male,computer networks and security,Charles Sturt University
84168078,Leontine,Ariella,leontine.ariella@gmail.com,Male,computer networks and security,Australian National University
88178820,Hollie,Yuille,hollie.yuille@gmail.com,Female,gender studies,University of Sydney
71591207,Charlena,Ashok,charlena.ashok@gmail.com,Male,politics,La Trobe University
16269744,Benita,Odysseus,benita.odysseus@gmail.com,Female,web development,La Trobe University
6680161,Korrie,Roxanna,korrie.roxanna@gmail.com,Female,international studies,Australian National University
91497152,Aubrie,Colp,aubrie.colp@gmail.com,Male,economics,Australian National University
66186748,Ashlee,Salchunas,ashlee.salchunas@gmail.com,Female,biochemistry,Australian National University
1294463,Gale,Amadas,gale.amadas@gmail.com,Male,physics,University of Newcastle
59992360,Minda,Lanita,minda.lanita@gmail.com,Female,ecometrics,Western Sydney University
24610594,Gavrielle,Chinua,gavrielle.chinua@gmail.com,Female,computer science,Australian National University
90807263,Wileen,Fennessy,wileen.fennessy@gmail.com,Female,business analytics and statistics,University of Newcastle
88295496,Modestia,Llovera,modestia.llovera@gmail.com,Female,business law,La Trobe University
38682487,Selma,Meter,selma.meter@gmail.com,Female,astrophsics,University of Technology Sydney
74404976,Yolane,Silvan,yolane.silvan@gmail.com,Male,accounting,University of Wollongong
18577220,Kimmy,Tannie,kimmy.tannie@gmail.com,Female,business information systems,Australian National University
35055470,Jobi,Stefa,jobi.stefa@gmail.com,Male,french studies,University of Technology Sydney
58222217,Daryl,Colbert,daryl.colbert@gmail.com,Male,computer networks and security,University of Wollongong
67689529,Gaylene,Haymes,gaylene.haymes@gmail.com,Male,computer networks and security,	University of New England
1534934,Rozele,Niccolo,rozele.niccolo@gmail.com,Male,business analytics and statistics,Macquarie University
95179319,Blake,Lea,blake.lea@gmail.com,Male,german studies,University of Sydney
8958666,Zsa Zsa,Naashom,zsazsa.naashom@gmail.com,Female,ecometrics,Macquarie University
55794704,Corene,Avi,corene.avi@gmail.com,Male,french studies,Western Sydney University
90796535,Gabriellia,Elbertina,gabriellia.elbertina@gmail.com,Male,french studies,University of Sydney
3733548,Shandie,Delacourt,shandie.delacourt@gmail.com,Male,genetics and genomics,Charles Sturt University
62875604,Adriana,Yusuk,adriana.yusuk@gmail.com,Female,bioethics,	University of New England
71306431,Allis,Koehler,allis.koehler@gmail.com,Female,politics,	University of New England
31334344,Meghann,Eiser,meghann.eiser@gmail.com,Female,data science,La Trobe University
92130874,Almeta,Manolo,almeta.manolo@gmail.com,Female,chemistry,University of Wollongong
55571762,Maye,Horan,maye.horan@gmail.com,Male,data science,La Trobe University
42897159,Shauna,Clywd,shauna.clywd@gmail.com,Female,history,University of Sydney
76764800,Sybille,Diann,sybille.diann@gmail.com,Male,bioethics,University of Technology Sydney
29293751,Cathie,Frodi,cathie.frodi@gmail.com,Female,game design,Western Sydney University
56179141,Lila,Olin,lila.olin@gmail.com,Female,business analytics and statistics,Charles Sturt University
36334795,Rosanne,Jerold,rosanne.jerold@gmail.com,Female,business law,Australian National University
67080191,Jinny,Esmaria,jinny.esmaria@gmail.com,Female,gender studies,Macquarie University
70606192,June,Irmine,june.irmine@gmail.com,Male,data science,University of Sydney
57195327,Tera,Kravits,tera.kravits@gmail.com,Female,gender studies,	University of New England
82916008,Catrina,Meter,catrina.meter@gmail.com,Female,economics,University of Technology Sydney
16167485,Carly,Ingra,carly.ingra@gmail.com,Male,international studies,University of Sydney
87274358,Caryl,Raseda,caryl.raseda@gmail.com,Male,physics,University of Newcastle
11986094,Gloria,Delila,gloria.delila@gmail.com,Male,politics,University of Sydney
27141076,Lelah,Rosette,lelah.rosette@gmail.com,Female,web development,University of Newcastle
69578426,Hayley,Dermott,hayley.dermott@gmail.com,Male,ecometrics,Macquarie University
58028447,Allyce,Elvyn,allyce.elvyn@gmail.com,Male,history,Macquarie University
88179957,Adelle,Quent,adelle.quent@gmail.com,Female,film and screen studies,	University of New England
76657769,Yetty,Jeanne,yetty.jeanne@gmail.com,Female,physics,Western Sydney University
51892336,Dede,Hollingsworth,dede.hollingsworth@gmail.com,Male,data science,University of Newcastle
27996092,Gerrie,Brackely,gerrie.brackely@gmail.com,Female,behavioural studies,Australian National University
89186632,Jobi,Israeli,jobi.israeli@gmail.com,Female,accounting,Charles Sturt University
13158904,Nyssa,Rocray,nyssa.rocray@gmail.com,Male,chemistry,University of Technology Sydney
42091468,Jinny,Bendick,jinny.bendick@gmail.com,Female,mathematics,University of Sydney
27750267,Thalia,Kosey,thalia.kosey@gmail.com,Male,biochemistry,Macquarie University
72419114,Lynnea,Tannie,lynnea.tannie@gmail.com,Female,mathematics,	University of New England
87995840,Collen,Cohdwell,collen.cohdwell@gmail.com,Male,computer networks and security,University of Technology Sydney
6087810,Delilah,Allina,delilah.allina@gmail.com,Female,chemistry,Western Sydney University
94457901,Courtnay,Gamaliel,courtnay.gamaliel@gmail.com,Male,data science,University of Sydney
54238806,Sherrie,Alexandr,sherrie.alexandr@gmail.com,Female,business information systems,University of Wollongong
85854797,Lesly,Laverne,lesly.laverne@gmail.com,Female,mathematics,University of Sydney
95987175,Edee,Buckler,edee.buckler@gmail.com,Female,history,University of Sydney
46988970,Allis,Maroney,allis.maroney@gmail.com,Male,chemistry,University of Technology Sydney
38866815,Steffane,Terencio,steffane.terencio@gmail.com,Male,business law,La Trobe University
71538273,Krystle,Leopold,krystle.leopold@gmail.com,Female,ecometrics,University of Technology Sydney
98944064,Rozele,Jenness,rozele.jenness@gmail.com,Male,german studies,University of Wollongong
27535641,Minne,Cristi,minne.cristi@gmail.com,Female,computer networks and security,University of Technology Sydney
48459699,Bernardine,Abbot,bernardine.abbot@gmail.com,Male,finance and economics,La Trobe University
70747655,Jackie,Pauly,jackie.pauly@gmail.com,Male,genetics and genomics,Western Sydney University
6809401,Deane,Fax,deane.fax@gmail.com,Male,physics,Australian National University
81620439,Madelle,Sigfrid,madelle.sigfrid@gmail.com,Male,economics,	University of New England
63354979,Adelle,Joeann,adelle.joeann@gmail.com,Male,french studies,Western Sydney University
59905380,Sissy,Pyle,sissy.pyle@gmail.com,Male,chemistry,Charles Sturt University
63827704,Roz,Tatianas,roz.tatianas@gmail.com,Female,gender studies,Western Sydney University
50443197,Gloria,Gilmour,gloria.gilmour@gmail.com,Female,economics,University of Sydney
21700381,Winifred,Primalia,winifred.primalia@gmail.com,Male,computer science,	University of New England
6301457,Stacey,Carvey,stacey.carvey@gmail.com,Female,data science,La Trobe University
40784983,Jenda,Lubin,jenda.lubin@gmail.com,Female,game design,University of Technology Sydney
58907924,Jerry,Catie,jerry.catie@gmail.com,Male,music,Charles Sturt University
49327998,Dolli,Vernier,dolli.vernier@gmail.com,Male,music,Australian National University
42580505,Brena,Matthew,brena.matthew@gmail.com,Female,data science,University of Wollongong
23185009,Corene,Olin,corene.olin@gmail.com,Female,business law,Australian National University
47564012,Noelle,Cadmar,noelle.cadmar@gmail.com,Female,web development,Western Sydney University
62817208,Gusella,Beniamino,gusella.beniamino@gmail.com,Female,ecometrics,Charles Sturt University
33893925,Marguerite,Katrine,marguerite.katrine@gmail.com,Male,business information systems,Macquarie University
37029712,Daphne,Ciapas,daphne.ciapas@gmail.com,Male,computer science,Charles Sturt University
79500614,Katharina,Aloise,katharina.aloise@gmail.com,Male,ecometrics,Australian National University
37466522,Natka,Bobbee,natka.bobbee@gmail.com,Male,web development,Charles Sturt University
16259240,Ketti,Monk,ketti.monk@gmail.com,Female,software development,Charles Sturt University
67136115,Tori,Allina,tori.allina@gmail.com,Male,marketing,	University of New England
54446135,Lelah,Auberbach,lelah.auberbach@gmail.com,Female,french studies,Western Sydney University
53370862,Hildegaard,Hylan,hildegaard.hylan@gmail.com,Male,marketing,Australian National University
71230750,Alisha,Ovid,alisha.ovid@gmail.com,Male,computer networks and security,University of Sydney
46257640,Chere,Milde,chere.milde@gmail.com,Female,ecometrics,La Trobe University
60607149,Mallory,Atcliffe,mallory.atcliffe@gmail.com,Female,finance,	University of New England
11445050,Quintina,Oscar,quintina.oscar@gmail.com,Male,french studies,University of Sydney
32100423,Melodie,Maroney,melodie.maroney@gmail.com,Male,politics,University of Newcastle
15119260,Nanete,Seagraves,nanete.seagraves@gmail.com,Female,biochemistry,Charles Sturt University
20806759,Sharai,Tamar,sharai.tamar@gmail.com,Male,finance and economics,La Trobe University
98686618,Janeczka,Stover,janeczka.stover@gmail.com,Male,mathematics,University of Wollongong
16199192,Darci,Dahlia,darci.dahlia@gmail.com,Male,economics,Macquarie University
28121268,Janenna,Alabaster,janenna.alabaster@gmail.com,Female,film and screen studies,	University of New England
27808527,Karly,Giff,karly.giff@gmail.com,Male,french studies,Western Sydney University
32877341,Rhoda,Joachim,rhoda.joachim@gmail.com,Male,mathematics,Macquarie University
35332728,Roberta,Jeanne,roberta.jeanne@gmail.com,Female,finance and economics,La Trobe University
36014759,Pamella,Buffum,pamella.buffum@gmail.com,Female,music,Australian National University
28479050,Talya,Azeria,talya.azeria@gmail.com,Female,marketing,University of Wollongong
24474135,Mignon,Dorine,mignon.dorine@gmail.com,Male,politics,Australian National University
11310272,Jacquetta,Paton,jacquetta.paton@gmail.com,Female,philosophy,Western Sydney University
72786158,Cyndie,Emanuel,cyndie.emanuel@gmail.com,Male,software development,University of Technology Sydney
80767672,Ginnie,Emmaline,ginnie.emmaline@gmail.com,Female,genetics and genomics,Charles Sturt University
77455496,Maurene,Vale,maurene.vale@gmail.com,Female,computer science,Charles Sturt University
17865411,Frank,Bahr,frank.bahr@gmail.com,Female,computer networks and security,	University of New England
79890513,Hollie,Zola,hollie.zola@gmail.com,Male,gender studies,University of Wollongong
25220346,Riannon,Weitman,riannon.weitman@gmail.com,Male,ecometrics,Australian National University
46615167,Fernande,Ackerley,fernande.ackerley@gmail.com,Male,finance,Western Sydney University
22207543,Daphne,Tristram,daphne.tristram@gmail.com,Female,finance and economics,University of Sydney
32079759,Constance,Sheedy,constance.sheedy@gmail.com,Female,finance and economics,University of Newcastle
13554817,Glynnis,Yate,glynnis.yate@gmail.com,Female,biochemistry,University of Sydney
59137420,Chrystel,Malvino,chrystel.malvino@gmail.com,Female,gender studies,	University of New England
82977865,Sallie,Kolnick,sallie.kolnick@gmail.com,Male,gender studies,University of Wollongong
76834623,Sheelagh,Verger,sheelagh.verger@gmail.com,Male,history,Western Sydney University
418860,Ottilie,Meli,ottilie.meli@gmail.com,Male,data science,Macquarie University
84067938,Frances,Macey,frances.macey@gmail.com,Male,behavioural studies,	University of New England
20030284,Fredericka,Phaidra,fredericka.phaidra@gmail.com,Male,chemistry,Macquarie University
9695851,Kayla,Malina,kayla.malina@gmail.com,Female,game design,Charles Sturt University
89704205,Mamie,Delacourt,mamie.delacourt@gmail.com,Female,finance and economics,Charles Sturt University
5661575,Corly,Devlen,corly.devlen@gmail.com,Female,computer networks and security,Australian National University
43586944,Jenda,Clywd,jenda.clywd@gmail.com,Female,game design,University of Sydney
1526451,Kassey,Rodmann,kassey.rodmann@gmail.com,Male,business analytics and statistics,Charles Sturt University
69907877,Codie,Hilbert,codie.hilbert@gmail.com,Female,film and screen studies,Charles Sturt University
10857079,Ulrike,Chapland,ulrike.chapland@gmail.com,Female,marketing,La Trobe University
32445098,Jeanna,Simmonds,jeanna.simmonds@gmail.com,Male,computer science,University of Technology Sydney
79569209,Valera,Telfer,valera.telfer@gmail.com,Female,economics,University of Sydney
61449107,Daphne,Mintz,daphne.mintz@gmail.com,Female,philosophy,University of Technology Sydney
20694199,Sybille,Fillbert,sybille.fillbert@gmail.com,Male,behavioural studies,Charles Sturt University
65669741,Christian,Jess,christian.jess@gmail.com,Male,computer science,University of Newcastle
5891559,Valeda,Zenas,valeda.zenas@gmail.com,Female,physics,La Trobe University
16393993,Maurene,Monk,maurene.monk@gmail.com,Male,biochemistry,University of Sydney
61141123,Frank,Manolo,frank.manolo@gmail.com,Male,physics,Charles Sturt University
40722061,Rori,Concha,rori.concha@gmail.com,Female,bioethics,University of Newcastle
37329440,Susan,Hachmin,susan.hachmin@gmail.com,Female,software development,La Trobe University
20916279,Rhea,Cleo,rhea.cleo@gmail.com,Male,philosophy,University of Wollongong
96286193,Florencia,Land,florencia.land@gmail.com,Male,web development,University of Wollongong
69636191,Brena,Jerald,brena.jerald@gmail.com,Male,business analytics and statistics,Charles Sturt University
39705386,Gabriellia,Hortensia,gabriellia.hortensia@gmail.com,Female,economics,Australian National University
77198025,Dede,Gemini,dede.gemini@gmail.com,Female,business law,	University of New England
93770041,Ileana,Bebe,ileana.bebe@gmail.com,Female,behavioural studies,	University of New England
15631012,Kaja,Pierette,kaja.pierette@gmail.com,Male,accounting,Charles Sturt University
40614745,Deane,Kiersten,deane.kiersten@gmail.com,Male,web development,Macquarie University
7163521,Jerry,Birdella,jerry.birdella@gmail.com,Female,film and screen studies,University of Technology Sydney
60296156,Dorthy,Zetta,dorthy.zetta@gmail.com,Female,business analytics and statistics,University of Newcastle
66685772,Arabel,Skell,arabel.skell@gmail.com,Male,data science,University of Wollongong
49794077,Gratia,Borrell,gratia.borrell@gmail.com,Female,politics,Charles Sturt University
72489161,Riannon,Suanne,riannon.suanne@gmail.com,Female,finance,University of Sydney
36746869,Arlina,Shirberg,arlina.shirberg@gmail.com,Female,finance and economics,Western Sydney University
56503408,Alameda,Zachary,alameda.zachary@gmail.com,Male,accounting,University of Newcastle
73006640,Nannie,Pozzy,nannie.pozzy@gmail.com,Female,french studies,Charles Sturt University
85694590,Gilda,Margret,gilda.margret@gmail.com,Female,international studies,University of Sydney
